nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag,test_id
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1647769.904,test00964
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2122636.413,test00963
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2323477.232,test00962
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1890760.346,test00961
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2137649.619,test00992
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,639902.2801,test00991
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2197427.293,test00990
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2160109.29,test00989
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2270534.176,test00988
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1934899.657,test00987
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2317116.061,test00986
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,307602.5212,test00985
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2082718.651,test00984
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1566164.818,test00983
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1920796.89,test00982
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2023029.683,test00981
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2033436.214,test00980
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,452858.2885,test00979
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2252866.972,test00978
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2218520.61,test00977
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2064229.765,test01008
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1969423.559,test01007
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1882606.612,test01006
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2076638.478,test01005
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2035751.295,test01004
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1838604.651,test01003
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1501329.282,test01002
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1614787.582,test01001
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2213325.868,test01000
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1851522.248,test00999
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1631448.617,test00998
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2213325.868,test00997
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2194891.727,test00996
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2249857.712,test00995
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1543537.681,test00994
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2241300.627,test00993
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1935847.209,test01024
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2239660.057,test01023
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1935847.209,test01022
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2130694.143,test01021
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2416359.164,test01020
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1952783.3,test01019
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2026302.218,test01018
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2227042.254,test01017
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2071802.935,test01016
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1977488.744,test01015
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,301456.5698,test01014
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,300129.0714,test01013
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2228297.632,test01012
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1597171.717,test01011
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2009659.38,test01010
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1005852.417,test01009
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2361409.797,test01040
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1308507.117,test01039
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2144872.491,test01038
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2045288.912,test01037
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1923152.227,test01036
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2009718.67,test01035
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2084350.133,test01034
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2035530.381,test01033
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1049654.806,test01032
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1733771.93,test01031
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1963735.718,test01030
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2267928.858,test01029
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,384533.0739,test01028
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1848924.228,test01027
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1867264.998,test01026
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2059927.045,test01025
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2264032.073,test01056
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1967645.595,test01055
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,385658.5366,test01054
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2201002.227,test01053
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2203455.964,test01052
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,579071.4812,test01051
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2022130.726,test01050
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2130694.143,test01049
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2216018.049,test01048
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2185185.185,test01047
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2072889.355,test01046
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,465935.8793,test01045
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2084915.612,test01044
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,371907.0468,test01043
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2343212.804,test01042
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1690761.334,test01041
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1825023.084,test01072
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,176670.3911,test01071
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2364234.45,test01070
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2092641.609,test01069
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2343212.804,test01068
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2025257.732,test01067
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,623057.4056,test01066
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,588878.8969,test01065
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2281649.245,test01064
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1774236.984,test01063
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1799271.734,test01062
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2239660.057,test01061
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2177961.433,test01060
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2350178.359,test01059
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,186620.7157,test01058
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2122986.037,test01057
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2010681.587,test01088
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,326910.354,test01087
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1820819.899,test01086
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2045007.76,test01085
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2116167.024,test01084
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2254991.443,test01083
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1996443.089,test01082
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2299005.266,test01081
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2077736.647,test01080
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2078835.979,test01079
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2175564.117,test01078
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2029260.78,test01077
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,961566.5288,test01076
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1036173.001,test01075
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1858486.131,test01074
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2321197.886,test01073
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1955962.395,test01104
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1904142.582,test01103
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2254991.443,test01102
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2136756.757,test01101
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2355780.691,test01100
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2088219.757,test01099
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2034697.048,test01098
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1740035.43,test01097
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2281649.245,test01096
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2114639.397,test01095
